unified_id,kg_id,hgnc_id,symbol,entrez_id,ensembl_gene_id,uniprot_ids,refseq_accession,symbol_in_kg,biogrid_id
2267,40169,HGNC:26338,SPOCD1,90853,ENSG00000134668,Q6ZMY3,NM_144569,SPOCD1,124772
2268,40171,HGNC:4232,GDNF,2668,ENSG00000168621,P39905,NM_000514,GDNF,108936
2269,72941,HGNC:20148,PLEKHD1,400224,ENSG00000175985,,NM_001161498,PLEKHD1,134555
2270,7408,HGNC:1818,CEACAM6,4680,ENSG00000086548,P40199,NM_002483,CEACAM6,110760
2271,40183,HGNC:3039,DSCAM,1826,ENSG00000171587,O60469,NM_001389,DSCAM,108160
2272,40189,HGNC:17993,TRPM4,54795,ENSG00000130529,Q8TD43,NM_017636,TRPM4,120154
2273,7421,HGNC:18341,PADI2,11240,ENSG00000117115,Q9Y2J8,NM_007365,PADI2,116404
2274,40203,HGNC:19104,NPHP4,261734,ENSG00000131697,O75161,NM_001291593,NPHP4,129286
2275,7435,HGNC:26572,TMEM71,137835,ENSG00000165071,Q6P5X7,NM_144649,TMEM71,126487
2276,72974,HGNC:16950,STAMBP,10617,ENSG00000124356,O95630,NM_006463,STAMBP,115863
2277,40211,HGNC:8764,PDCD5,9141,ENSG00000105185,O14737,NM_004708,PDCD5,114588
2278,72979,HGNC:3040,RCAN1,1827,ENSG00000159200,P53805,NM_001285389,RCAN1,108161
2279,40212,HGNC:10891,SIX5,147912,ENSG00000177045,Q8N196,NM_175875,SIX5,127096
2280,7449,HGNC:4651,GTF2E2,2961,ENSG00000197265,P29084,NM_002095,GTF2E2,109216
2281,40228,HGNC:5261,HSPD1,3329,ENSG00000144381,P10809,NM_002156,HSPD1,109561
2282,7462,HGNC:10555,ATXN2,6311,ENSG00000204842,Q99700,NM_002973,ATXN2,112218
2283,40233,HGNC:3364,ENTPD2,954,ENSG00000054179,Q9Y5L3,NM_203468,ENTPD2,107392
2284,7469,HGNC:1556,CBX6,23466,ENSG00000183741,O95503,NM_014292,CBX6,117028
2285,40238,HGNC:11128,SNAI1,6615,ENSG00000124216,O95863,NM_005985,SNAI1,112499
2286,73009,HGNC:2594,CYP19A1,1588,ENSG00000137869,P11511,NM_000103,CYP19A1,107960
2287,7476,HGNC:9283,PPP1CC,5501,ENSG00000186298,P36873,NM_001244974,PPP1CC,111495
2288,40244,HGNC:6996,MEF2C,4208,ENSG00000081189,Q06413,NM_002397,MEF2C,110372
2289,40245,HGNC:3724,FKBP8,23770,ENSG00000105701,Q14318,NM_012181,FKBP8,117270
2290,40247,HGNC:25177,TLCD1,116238,ENSG00000160606,Q96CP7,NM_138463,TLCD1,125493
2291,73013,HGNC:12363,TSC2,7249,ENSG00000103197,P49815,NM_000548,TSC2,113100
2292,73016,HGNC:28157,GPAT3,84803,ENSG00000138678,Q53EU6,NM_032717,GPAT3,124267
2293,73014,HGNC:19322,PPM1E,22843,ENSG00000175175,Q8WY54,NM_014906,PPM1E,116515
2294,40251,HGNC:9784,RAB5B,5869,ENSG00000111540,P61020,NM_001252036,RAB5B,111807
2295,73020,HGNC:20232,VGLL2,245806,ENSG00000170162,Q8N8G2,NM_153453,VGLL2,128830
2296,40257,HGNC:24614,EEFSEC,60678,ENSG00000132394,P57772,NM_021937,EEFSEC,121953
2297,40259,HGNC:10696,EXOC5,10640,ENSG00000070367,O00471,NM_006544,EXOC5,115884
2298,73037,HGNC:14221,SERPINB11,89778,ENSG00000206072,Q96P15,NM_080475,SERPINB11,124598
2299,73039,HGNC:12770,CCN5,8839,ENSG00000064205,O76076,NM_003881,CCN5,114366
2300,40274,HGNC:29099,TELO2,9894,ENSG00000100726,Q9Y4R8,NM_016111,TELO2,115223
2301,73047,HGNC:25078,MOSPD3,64598,ENSG00000106330,O75425,NM_023948,MOSPD3,122217
2302,73048,HGNC:29527,HIGD1A,25994,ENSG00000181061,Q9Y241,NM_014056,HIGD1A,117472
2303,7514,HGNC:25719,C12orf43,64897,ENSG00000157895,,NM_022895,C12orf43,122339
2304,73054,HGNC:25155,HOGA1,112817,ENSG00000241935,Q86XE5,NM_138413,HOGA1,125207
2305,7521,HGNC:6189,JAG2,3714,ENSG00000184916,Q9Y219,NM_002226,JAG2,109918
2306,73059,HGNC:14067,HDAC7,51564,ENSG00000061273,Q8WUI4,NM_001098416,HDAC7,119613
2307,73065,HGNC:4910,HIF1A,3091,ENSG00000100644,Q16665,NM_001530,HIF1A,109338
2308,40298,HGNC:118,ACO2,50,ENSG00000100412,Q99798,NM_001098,ACO2,106566
2309,7532,HGNC:21406,RARS2,57038,ENSG00000146282,Q5T160,NM_020320,RARS2,121334
2310,40303,HGNC:24236,CCAR1,55749,ENSG00000060339,Q8IX12,NM_018237,CCAR1,120867
2311,7539,HGNC:7529,MVD,4597,ENSG00000167508,P53602,NM_002461,MVD,110682
2312,40308,HGNC:12555,UGT8,7368,ENSG00000174607,Q16880,NM_003360,UGT8,113215
2313,73076,HGNC:10803,SFTPD,6441,ENSG00000133661,P35247,NM_003019,SFTPD,112339
2314,40310,HGNC:24017,AFAP1,60312,ENSG00000196526,Q8N556,NM_021638,AFAP1,121895
2315,40314,HGNC:23724,ARHGAP19,84986,ENSG00000213390,Q14CB8,NM_032900,ARHGAP19,124412
2316,40323,HGNC:960,BAZ1A,11177,ENSG00000198604,Q9NRL2,NM_013448,BAZ1A,116347
2317,40325,HGNC:9764,RAB22A,57403,ENSG00000124209,Q9UL26,NM_020673,RAB22A,121505
2318,73095,HGNC:14857,COG5,10466,ENSG00000164597,Q9UP83,NM_001161520,COG5,115729
2319,40332,HGNC:2064,CLIC3,9022,ENSG00000169583,O95833,NM_004669,CLIC3,114489
2320,73102,HGNC:9603,PTGIS,5740,ENSG00000124212,Q16647,NM_000961,PTGIS,111712
2321,7567,HGNC:19764,HES5,388585,ENSG00000197921,Q5TA89,NM_001010926,HES5,132759
2322,73104,HGNC:21163,MDC1,9656,ENSG00000137337,Q14676,NM_014641,MDC1,115014
2323,73108,HGNC:24728,TARS3,123283,ENSG00000185418,A2RTX5,NM_152334,TARS3,125822
2324,40347,HGNC:28119,VPS26B,112936,ENSG00000151502,Q4G0F5,NM_052875,VPS26B,125215
2325,7579,HGNC:4473,GPR19,2842,ENSG00000183150,Q15760,NM_006143,GPR19,109101
2326,73121,HGNC:20599,ITLN2,142683,ENSG00000158764,Q8WWU7,NM_080878,ITLN2,126772
2327,7587,HGNC:8677,PCDHAC2,56134,ENSG00000243232,Q9Y5I4,NM_018899,PCDHAC2,121074
2328,73126,HGNC:30369,SAGE1,55511,ENSG00000181433,Q9NXZ1,NM_018666,SAGE1,120691
2329,73127,HGNC:2439,CSF3R,1441,ENSG00000119535,Q99062,NM_156039,CSF3R,107828
2330,40361,HGNC:6175,ITM2C,81618,ENSG00000135916,Q9NQX7,NM_030926,ITM2C,123553
2331,73130,HGNC:23825,MOB3B,79817,ENSG00000120162,Q86TA1,NM_024761,MOB3B,122912
2332,40365,HGNC:16114,TTPAL,79183,ENSG00000124120,Q9BTX7,NM_024331,TTPAL,122598
2333,7599,HGNC:9080,PLN,5350,ENSG00000198523,P26678,NM_002667,PLN,111365
2334,40367,HGNC:10840,SHC1,6464,ENSG00000160691,P29353,NM_183001,SHC1,112361
2335,73140,HGNC:17539,INSM2,84684,ENSG00000168348,Q96T92,NM_032594,INSM2,124201
2336,40372,HGNC:22935,SYMPK,8189,ENSG00000125755,Q92797,NM_004819,SYMPK,113833
2337,73142,HGNC:19016,TRIM44,54765,ENSG00000166326,Q96DX7,NM_017583,TRIM44,120140
2338,40379,HGNC:9476,HTRA1,5654,ENSG00000166033,Q92743,NM_002775,HTRA1,111635
2339,7612,HGNC:25864,TMEM35A,59353,ENSG00000126950,Q53FP2,NM_021637,TMEM35A,121894
2340,73151,HGNC:29044,DENND4B,9909,ENSG00000198837,O75064,NM_014856,DENND4B,115238
2341,7624,HGNC:26907,SLC38A9,153129,ENSG00000177058,Q8NBW4,NM_173514,SLC38A9,127480
2342,40401,HGNC:8819,PDXK,8566,ENSG00000160209,O00764,NM_003681,PDXK,114135
2343,7636,HGNC:2062,CLIC1,1192,ENSG00000213719,O00299,NM_001288,CLIC1,107604
2344,40421,HGNC:18286,RAX2,84839,ENSG00000173976,Q96IS3,NM_032753,RAX2,124292
2345,40422,HGNC:14891,DNAJB12,54788,ENSG00000148719,Q9NXW2,NM_001002762,DNAJB12,120150
2346,7664,HGNC:16987,SUGT1,10910,ENSG00000165416,Q9Y2Z0,NM_001130912,SUGT1,116115
2347,40435,HGNC:6346,KLF12,11278,ENSG00000118922,Q9Y4X4,NM_007249,KLF12,116434
2348,40436,HGNC:16264,TRAP1,10131,ENSG00000126602,Q12931,NM_016292,TRAP1,115435
2349,73205,HGNC:17091,NCSTN,23385,ENSG00000162736,Q92542,NM_015331,NCSTN,116961
2350,7673,HGNC:21182,NUP43,348995,ENSG00000120253,Q8NFH3,NM_198887,NUP43,131544
2351,7676,HGNC:5987,IL18BP,10068,ENSG00000137496,O95998,NM_173042,IL18BP,115379
2352,73213,HGNC:9256,PPIC,5480,ENSG00000168938,P45877,NM_000943,PPIC,111476
2353,40454,HGNC:20364,PLEKHG3,26030,ENSG00000126822,A1L390,NM_015549,PLEKHG3,117496
2354,73227,HGNC:218,ADAMTS2,9509,ENSG00000087116,O95450,NM_014244,ADAMTS2,114887
2355,7694,HGNC:23014,CYB561A3,220002,ENSG00000162144,Q8NBI2,NM_153611,CYB561A3,128617
2356,7697,HGNC:3758,FLOT2,2319,ENSG00000132589,Q14254,NM_004475,FLOT2,108608
2357,7698,HGNC:494,ANK3,288,ENSG00000151150,Q12955,NM_020987,ANK3,106785
2358,73235,HGNC:30916,WFIKKN2,124857,ENSG00000173714,Q8TEU8,NM_175575,WFIKKN2,125893
2359,40467,HGNC:970,BBS5,129880,ENSG00000163093,Q8N3I7,NM_152384,BBS5,126215
2360,40470,HGNC:4953,HLA-DRB5,3127,ENSG00000198502,Q30154,NM_002125,HLA-DRB5,109372
2361,73239,HGNC:17932,SERTAD1,29950,ENSG00000197019,Q9UHV2,NM_013376,SERTAD1,118987
2362,7710,HGNC:8778,PDE3A,5139,ENSG00000172572,Q14432,NM_000921,PDE3A,111165
2363,40478,HGNC:28720,CSTPP1,79096,ENSG00000149179,Q9H6J7,NM_024113,C11orf49,122543
2364,40481,HGNC:10628,CCL3L1,6349,ENSG00000277796,,NM_021006,CCL3L1,112253
2365,73251,HGNC:25857,NSUN7,79730,ENSG00000179299,Q8NE18,NM_024677,NSUN7,122845
2366,40484,HGNC:9782,RAB4B,53916,ENSG00000167578,P61018,NM_016154,RAB4B,119816
2367,7717,HGNC:29325,MEAK7,57707,ENSG00000140950,Q6P9B6,NM_020947,MEAK7,121731
2368,7718,HGNC:29570,GLS2,27165,ENSG00000135423,Q9UI32,NM_013267,GLS2,118044
2369,40485,HGNC:190,ADAM12,8038,ENSG00000148848,O43184,NM_001288973,ADAM12,113731
2370,40486,HGNC:228,ADAT1,23536,ENSG00000065457,Q9BUB4,NM_012091,ADAT1,117081
2371,73257,HGNC:23746,NECAB2,54550,ENSG00000103154,Q7Z6G3,NM_019065,NECAB2,120035
2372,40490,HGNC:9293,PPP1R3C,5507,ENSG00000119938,Q9UQK1,NM_005398,PPP1R3C,111500
2373,40499,HGNC:14222,LHX9,56956,ENSG00000143355,Q9NQ69,NM_020204,LHX9,121280
2374,40504,HGNC:971,BCAR1,9564,ENSG00000050820,P56945,NM_014567,BCAR1,114934
2375,7743,HGNC:5713,JCHAIN,3512,ENSG00000132465,P01591,NM_144646,JCHAIN,109732
2376,7746,HGNC:28766,ZNF611,81856,ENSG00000213020,Q8N823,NM_030972,ZNF611,123606
2377,73283,HGNC:7215,MPHOSPH9,10198,ENSG00000051825,Q99550,NM_022782,MPHOSPH9,115493
2378,73286,HGNC:21685,CD109,135228,ENSG00000156535,Q6YHK3,NM_133493,CD109,126424
2379,40519,HGNC:3590,FAP,2191,ENSG00000078098,Q12884,NM_001291807,FAP,108485
2380,7754,HGNC:9158,PNMA1,9240,ENSG00000176903,Q8ND90,NM_006029,PNMA1,114667
2381,40525,HGNC:6436,KRT19,3880,ENSG00000171345,P08727,NM_002276,KRT19,110078
2382,7758,HGNC:23339,ACBD6,84320,ENSG00000230124,Q9BR61,NM_032360,ACBD6,124046
2383,7760,HGNC:21150,RNF125,54941,ENSG00000101695,Q96EQ8,NM_017831,RNF125,120281
2384,7761,HGNC:7181,MNAT1,4331,ENSG00000020426,P51948,NM_002431,MNAT1,110474
2385,7765,HGNC:9823,RAD51D,5892,ENSG00000185379,O75771,NM_002878,RAD51D,111829
2386,40537,HGNC:12008,TPH1,7166,ENSG00000129167,P17752,NM_004179,TPH1,113019
2387,73310,HGNC:28836,MTFR1L,56181,ENSG00000117640,Q9H019,NM_019557,MTFR1L,121106
2388,73311,HGNC:3336,ADGRE1,2015,ENSG00000174837,Q14246,NM_001256252,ADGRE1,108330
2389,7779,HGNC:4774,H3C12,8356,ENSG00000197153,,NM_003535,H3C12,113952
2390,73326,HGNC:8950,SERPINB6,5269,ENSG00000124570,P35237,NM_001195291,SERPINB6,111287
2391,40561,HGNC:6126,IRS2,8660,ENSG00000185950,Q9Y4H2,NM_003749,IRS2,114209
2392,40570,HGNC:14254,NOCT,25819,ENSG00000151014,Q9UK39,NM_012118,NOCT,117347
2393,73341,HGNC:20767,PDLIM3,27295,ENSG00000154553,Q53GG5,NM_014476,PDLIM3,118119
2394,7812,HGNC:12608,USP10,9100,ENSG00000103194,Q14694,NM_001272075,USP10,114554
2395,73350,HGNC:44440,USP17L12,100287205,ENSG00000227551,C9JPN9,NM_001256853,USP17L12,938867
2396,73351,HGNC:30096,SF3B6,51639,ENSG00000115128,Q9Y3B4,NM_016047,SF3B6,119651
2397,7816,HGNC:31073,MYH15,22989,ENSG00000144821,Q9Y2K3,NM_014981,MYH15,116637
2398,7821,HGNC:25487,MED9,55090,ENSG00000141026,Q9NWA0,NM_018019,MED9,120403
2399,7822,HGNC:8528,OXT,5020,ENSG00000101405,P01178,NM_000915,OXT,111060
2400,40593,HGNC:800,ATP1A2,477,ENSG00000018625,P50993,NM_000702,ATP1A2,106967
2401,73362,HGNC:17922,REPIN1,29803,ENSG00000214022,Q9BWE0,NM_014374,REPIN1,118927
2402,40596,HGNC:10484,RYR2,6262,ENSG00000198626,Q92736,NM_001035,RYR2,112174
2403,73366,HGNC:6090,INSM1,3642,ENSG00000173404,Q01101,NM_002196,INSM1,109853
2404,73371,HGNC:30817,MRNIP,51149,ENSG00000161010,Q6NTE8,NM_016175,MRNIP,119333
2405,40604,HGNC:6157,ITGB3BP,23421,ENSG00000142856,Q13352,NM_014288,ITGB3BP,116992
2406,73372,HGNC:1925,CHEK1,1111,ENSG00000149554,O14757,NM_001274,CHEK1,107536
2407,7837,HGNC:358,AIP,9049,ENSG00000110711,O00170,NM_001302959,AIP,114511
2408,7838,HGNC:26421,ZNF582,147948,ENSG00000018869,Q96NG8,NM_144690,ZNF582,127104
2409,40614,HGNC:10765,SF3A1,10291,ENSG00000099995,Q15459,NM_005877,SF3A1,115580
2410,73382,HGNC:29380,ZNF512,84450,ENSG00000243943,Q96ME7,NM_032434,ZNF512,124088
2411,40616,HGNC:28357,ZNF576,79177,ENSG00000124444,Q9H609,NM_024327,ZNF576,122594
2412,40617,HGNC:18643,SUGP1,57794,ENSG00000105705,Q8IWZ8,NM_021164,SUGP1,121767
2413,7851,HGNC:15805,GCNA,93953,ENSG00000147174,Q96QF7,NM_052957,GCNA,125058
2414,73391,HGNC:31022,RAMAC,83640,ENSG00000169612,Q9BTL3,NM_031452,RAMAC,123704
2415,7862,HGNC:2150,CNGA3,1261,ENSG00000144191,Q16281,NM_001298,CNGA3,107661
2416,7865,HGNC:863,ATP6V0E1,8992,ENSG00000113732,O15342,NM_003945,ATP6V0E1,114473
2417,73402,HGNC:14013,SMC4,10051,ENSG00000113810,Q9NTJ3,NM_001002800,SMC4,115362
2418,7868,HGNC:11183,SON,6651,ENSG00000159140,P18583,NM_138927,SON,112534
2419,40638,HGNC:6130,ISG20,3669,ENSG00000172183,Q96AZ6,NM_002201,ISG20,109876
2420,7872,HGNC:6815,MAGOH,4116,ENSG00000162385,P61326,NM_002370,MAGOH,110290
2421,7879,HGNC:11142,SIK1,150094,ENSG00000142178,P57059,NM_173354,SIK1,127260
2422,7881,HGNC:28786,WDR53,348793,ENSG00000185798,,NM_182627,WDR53,131531
2423,73437,HGNC:25573,KLHDC8A,55220,ENSG00000162873,,NM_018203,KLHDC8A,120516
2424,73438,HGNC:8791,PDE7A,5150,ENSG00000205268,Q13946,NM_001242318,PDE7A,111176
2425,40670,HGNC:16705,TENT4A,11044,ENSG00000112941,Q5XG87,NM_006999,TENT4A,116232
2426,7907,HGNC:6716,LTBP3,4054,ENSG00000168056,Q9NS15,NM_021070,LTBP3,110232
2427,73446,HGNC:10738,SEMA6A,57556,ENSG00000092421,Q9H2E6,NM_020796,SEMA6A,121612
2428,7912,HGNC:21740,FGD6,55785,ENSG00000180263,Q6ZV73,NM_018351,FGD6,120899
2429,40686,HGNC:29434,RC3H1,149041,ENSG00000135870,Q5TC82,NM_172071,RC3H1,127186
2430,7920,HGNC:30285,RUFY3,22902,ENSG00000018189,Q7L099,NM_014961,RUFY3,116566
2431,73471,HGNC:20730,ARMC9,80210,ENSG00000135931,Q7Z3E5,NM_025139,ARMC9,123179
2432,40713,HGNC:360,AIRE,326,ENSG00000160224,O43918,NM_000383,AIRE,106823
2433,7946,HGNC:7450,MTMR2,8898,ENSG00000087053,Q13614,NM_016156,MTMR2,114415
2434,73481,HGNC:1681,CD44,960,ENSG00000026508,P16070,NM_000610,CD44,107398
2435,7949,HGNC:23575,ANKRD17,26057,ENSG00000132466,O75179,NM_032217,ANKRD17,117519
2436,73490,HGNC:28426,AKT1S1,84335,ENSG00000204673,Q96B36,NM_032375,AKT1S1,124059
2437,40731,HGNC:8997,PIP4K2A,5305,ENSG00000150867,P48426,NM_005028,PIP4K2A,111322
2438,7966,HGNC:1246,C1R,715,ENSG00000159403,P00736,NM_001733,C1R,107176
2439,73502,HGNC:10671,SDCCAG8,10806,ENSG00000054282,Q86SQ7,NM_006642,SDCCAG8,116020
2440,40741,HGNC:443,ALS2,57679,ENSG00000003393,Q96Q42,NM_020919,ALS2,121708
2441,7974,HGNC:2520,CTPS2,56474,ENSG00000047230,Q9NRF8,NM_019857,CTPS2,121144
2442,7975,HGNC:10899,SKP1,6500,ENSG00000113558,P63208,NM_170679,SKP1,112391
2443,73512,HGNC:14654,PARVG,64098,ENSG00000138964,Q9HBI0,NM_022141,PARVG,122059
2444,40745,HGNC:16299,ADAMDEC1,27299,ENSG00000134028,O15204,NM_014479,ADAMDEC1,118122
2445,7978,HGNC:20473,BRIP1,83990,ENSG00000136492,Q9BX63,NM_032043,BRIP1,123841
2446,7980,HGNC:2556,CUL5,8065,ENSG00000166266,Q93034,NM_003478,CUL5,113743
2447,7981,HGNC:17163,PLA2G15,23659,ENSG00000103066,Q8NCC3,NM_012320,PLA2G15,117181
2448,40754,HGNC:4666,GTF3C3,9330,ENSG00000119041,Q9Y5Q9,NM_001206774,GTF3C3,114739
2449,40756,HGNC:26595,TTC39C,125488,ENSG00000168234,Q8N584,NM_153211,TTC39C,125929
2450,7989,HGNC:9539,PSMB2,5690,ENSG00000126067,P49721,NM_002794,PSMB2,111663
2451,7992,HGNC:88,ACADL,33,ENSG00000115361,P28330,NM_001608,ACADL,106551
2452,7993,HGNC:16932,NEBL,10529,ENSG00000078114,O76041,NM_006393,NEBL,115784
2453,73530,HGNC:14014,MEMO1,51072,ENSG00000162959,Q9Y316,NM_015955,MEMO1,119263
2454,73539,HGNC:2964,DYNC1I2,1781,ENSG00000077380,Q13409,NM_001378,DYNC1I2,108119
2455,73545,HGNC:12855,YWHAZ,7534,ENSG00000164924,P63104,NM_145690,YWHAZ,113366
2456,40778,HGNC:5958,IK,3550,ENSG00000113141,Q13123,NM_006083,IK,109766
2457,73546,HGNC:20059,USP33,23032,ENSG00000077254,Q8TEY7,NM_015017,USP33,116671
2458,40783,HGNC:1974,CHUK,1147,ENSG00000213341,O15111,NM_001278,CHUK,107569
2459,40788,HGNC:11433,STX1A,6804,ENSG00000106089,Q16623,NM_004603,STX1A,112676
2460,40798,HGNC:20374,GSX1,219409,ENSG00000169840,Q9H4S2,NM_145657,GSX1,128527
2461,73571,HGNC:10007,RHBDL1,9028,ENSG00000103269,O75783,NM_003961,RHBDL1,114495
2462,40805,HGNC:18619,COG3,83548,ENSG00000136152,Q96JB2,NM_031431,COG3,123680
2463,8045,HGNC:2743,DDX20,11218,ENSG00000064703,Q9UHI6,NM_007204,DDX20,116387
2464,73583,HGNC:25879,ZNF606,80095,ENSG00000166704,Q8WXB4,NM_025027,ZNF606,123110
2465,40816,HGNC:8994,PIP5K1A,8394,ENSG00000143398,Q99755,NM_003557,PIP5K1A,113983
2466,8050,HGNC:17110,ADAMTS18,170692,ENSG00000140873,Q8TE60,NM_001326358,ADAMTS18,128084
2467,73589,HGNC:5192,HES1,3280,ENSG00000114315,Q14469,NM_005524,HES1,109514
2468,40824,HGNC:2205,CERT1,10087,ENSG00000113163,Q9Y5P4,NM_005713,CERT1,115396
2469,8059,HGNC:30417,SH2B1,25970,ENSG00000178188,Q9NRF2,NM_015503,SH2B1,117455
2470,73606,HGNC:6783,MAG,4099,ENSG00000105695,P20916,NM_080600,MAG,110273
2471,8075,HGNC:4816,HARS1,3035,ENSG00000170445,P12081,NM_002109,HARS1,109285
2472,73612,HGNC:18333,TIGD2,166815,ENSG00000180346,Q4W5G0,NM_145715,TIGD2,127935
2473,73618,HGNC:2550,CELF2,10659,ENSG00000048740,O95319,NM_001025076,CELF2,115902
2474,40857,HGNC:8799,PDGFA,5154,ENSG00000197461,P04085,NM_001395363,PDGFA,111180
2475,40874,HGNC:30015,PGLYRP4,57115,ENSG00000163218,Q96LB8,NM_020393,PGLYRP4,121379
2476,73643,HGNC:17031,GRK7,131890,ENSG00000114124,Q8WTQ7,NM_139209,GRK7,126297
2477,73661,HGNC:2735,DDX10,1662,ENSG00000178105,Q13206,NM_004398,DDX10,108027
2478,73662,HGNC:15576,MYO3B,140469,ENSG00000071909,Q8WXR4,NM_001083615,MYO3B,126621
2479,8129,HGNC:3512,EXT1,2131,ENSG00000182197,Q16394,NM_000127,EXT1,108432
2480,40898,HGNC:9102,PLXNA4,91584,ENSG00000221866,Q9HCM2,NM_181775,PLXNA4,124849
2481,73668,HGNC:12476,UBE2D3,7323,ENSG00000109332,P61077,NM_181893,UBE2D3,113171
2482,73669,HGNC:29132,ABLIM3,22885,ENSG00000173210,O94929,NM_014945,ABLIM3,116552
2483,8139,HGNC:2345,CREB1,1385,ENSG00000118260,P16220,NM_134442,CREB1,107775
2484,40908,HGNC:1728,CDC27,996,ENSG00000004897,P30260,NM_001114091,CDC27,107431
2485,8141,HGNC:17493,GMNN,51053,ENSG00000112312,O75496,NM_015895,GMNN,119246
2486,40909,HGNC:16814,DACH2,117154,ENSG00000126733,Q96NX9,NM_053281,DACH2,125560
2487,73675,HGNC:8033,NTRK3,4916,ENSG00000140538,Q16288,NM_001007156,NTRK3,110971
2488,8144,HGNC:15916,PAK5,57144,ENSG00000101349,Q9P286,NM_020341,PAK5,121402
2489,40916,HGNC:29681,SLC25A33,84275,ENSG00000171612,Q9BSK2,NM_032315,SLC25A33,124002
2490,40917,HGNC:7097,MIF,4282,ENSG00000240972,P14174,NM_002415,MIF,110428
2491,8150,HGNC:25793,PHACTR4,65979,ENSG00000204138,Q8IZ21,NM_023923,PHACTR4,122429
2492,40926,HGNC:18047,ELOVL3,83401,ENSG00000119915,Q9HB03,NM_152310,ELOVL3,123637
2493,73701,HGNC:32225,WIPI2,26100,ENSG00000157954,Q9Y4P8,NM_015610,WIPI2,117550
2494,8166,HGNC:24678,FTO,79068,ENSG00000140718,Q9C0B1,NM_001080432,FTO,122520
2495,40935,HGNC:28444,TMEM42,131616,ENSG00000169964,Q69YG0,NM_144638,TMEM42,126290
2496,73709,HGNC:18652,VPS54,51542,ENSG00000143952,Q9P1Q0,NM_016516,VPS54,119600
2497,8174,HGNC:17262,BRMS1,25855,ENSG00000174744,Q9HCU9,NM_015399,BRMS1,117379
2498,73712,HGNC:20499,L2HGDH,79944,ENSG00000087299,Q9H9P8,NM_024884,L2HGDH,123016
2499,8181,HGNC:15483,CDKL3,51265,ENSG00000006837,Q8IVW4,NM_001113575,CDKL3,119419
2500,73721,HGNC:1306,MPPED1,758,ENSG00000186732,O15442,NM_001044370,MPPED1,107213
2501,8185,HGNC:12631,USP8,9101,ENSG00000138592,P40818,NM_005154,USP8,114555
2502,8186,HGNC:20778,TUBB,203068,ENSG00000196230,P07437,NM_178014,TUBB,128444
2503,73727,HGNC:10762,SETMAR,6419,ENSG00000170364,Q53H47,NM_006515,SETMAR,112317
2504,8192,HGNC:804,ATP1B1,481,ENSG00000143153,P05026,NM_001677,ATP1B1,106971
2505,40959,HGNC:249,ADH1A,124,ENSG00000187758,P07327,NM_000667,ADH1A,106636
2506,8195,HGNC:10350,RPL39,6170,ENSG00000198918,P62891,NM_001000,RPL39,112089
2507,8196,HGNC:16218,DEFB129,140881,ENSG00000125903,Q9H1M3,NM_080831,DEFB129,126749
2508,40966,HGNC:14583,VPS11,55823,ENSG00000160695,Q9H270,NM_021729,VPS11,120930
2509,40973,HGNC:12784,WNT5A,7474,ENSG00000114251,P41221,NM_003392,WNT5A,113311
2510,73751,HGNC:2712,DCTN2,10540,ENSG00000175203,Q13561,NM_006400,DCTN2,115794
2511,73761,HGNC:14957,PUM1,9698,ENSG00000134644,Q14671,NM_001020658,PUM1,115050
2512,40994,HGNC:28913,HSCB,150274,ENSG00000100209,Q8IWL3,NM_172002,HSCB,127276
2513,8231,HGNC:4249,GGPS1,9453,ENSG00000152904,O95749,NM_004837,GGPS1,114842
2514,41003,HGNC:6858,MAP3K6,9064,ENSG00000142733,O95382,NM_004672,MAP3K6,114524
2515,73780,HGNC:3690,FGFR3,2261,ENSG00000068078,P22607,NM_000142,FGFR3,108552
2516,41016,HGNC:37207,MFSD2B,388931,ENSG00000205639,A6NFX1,NM_001080473,MFSD2B,132904
2517,8248,HGNC:6177,ITPK1,3705,ENSG00000100605,Q13572,NM_014216,ITPK1,109910
2518,8251,HGNC:19199,DPPA3,359787,ENSG00000187569,Q6W0C5,NM_199286,DPPA3,131762
2519,8252,HGNC:16253,SPTLC3,55304,ENSG00000172296,Q9NUV7,NM_018327,SPTLC3,120590
2520,41020,HGNC:24259,TPRKB,51002,ENSG00000144034,Q9Y3C4,NM_016058,TPRKB,119210
2521,73790,HGNC:6493,LAMC2,3918,ENSG00000058085,Q13753,NM_005562,LAMC2,110112
2522,41025,HGNC:5247,HSPB2,3316,ENSG00000170276,Q16082,NM_001541,HSPB2,109548
2523,8257,HGNC:25735,VEPH1,79674,ENSG00000197415,Q14D04,NM_024621,VEPH1,122799
2524,8262,HGNC:25026,PLPP5,84513,ENSG00000147535,Q8NEB5,NM_032483,PLPP5,124107
2525,41031,HGNC:1404,CACNB4,785,ENSG00000182389,O00305,NM_000726.3,CACNB4,107239
2526,73806,HGNC:20768,TUBA1C,84790,ENSG00000167553,Q9BQE3,NM_032704,TUBA1C,124259
2527,73807,HGNC:24128,TM2D3,80213,ENSG00000184277,Q9BRN9,NM_078474,TM2D3,123181
2528,41046,HGNC:1492,SHPK,23729,ENSG00000197417,Q9UHJ6,NM_013276,SHPK,117235
2529,73820,HGNC:9182,POLI,11201,ENSG00000101751,Q9UNA4,NM_007195,POLI,116370
2530,41052,HGNC:9545,PSMB8,5696,ENSG00000204264,P28062,NM_148919,PSMB8,111669
